Zestimate,Price,Rent_Zestimate,Bathrooms,Bedrooms,Living_Area,Home_Type,Avg_Income_Per_Capita,Zip,logZestimate,logprice,logrentzestimate,$/sqft
684249,680000,3200,3,3,1733,SINGLE_FAMILY,110,Zip_91354,13.43607717,13.42984808,8.070906089,392.3831506
905915,900000,3300,3,5,3295,SINGLE_FAMILY,111,Zip_91390,13.71670076,13.71015004,8.101677747,273.1411229
614207,610000,2950,2,3,1280,SINGLE_FAMILY,111,Zip_91350,13.32808728,13.32121424,7.989560449,476.5625
799757,835000,3300,3,4,2804,SINGLE_FAMILY,111,Zip_91350,13.59206321,13.635187,8.101677747,297.788873
651983,710000,2945,3,3,1752,SINGLE_FAMILY,111,Zip_91350,13.38777377,13.47302025,7.987864096,405.2511416
535495,600000,3199,3,3,1580,TOWNHOUSE,110,Zip_91354,13.19094683,13.30468493,8.07059354,379.7468354
655538,650000,3350,2,3,2076,SINGLE_FAMILY,111,Zip_91350,13.39321155,13.38472764,8.116715625,313.1021195
524599,520000,2800,3,2,1485,TOWNHOUSE,110,Zip_91354,13.17038944,13.16158409,7.937374696,350.1683502
936510,928000,3400,3,4,3184,SINGLE_FAMILY,110,Zip_91354,13.74991548,13.74078701,8.131530711,291.4572864
671314,665000,3350,3,4,1737,SINGLE_FAMILY,110,Zip_91354,13.41699226,13.40754232,8.116715625,382.8439839
757854,750000,3204,3,5,2208,SINGLE_FAMILY,111,Zip_91350,13.53824603,13.52782849,8.072155308,339.673913
697450,690000,3100,2,4,1624,SINGLE_FAMILY,110,Zip_91354,13.45518611,13.44444688,8.03915739,424.8768473
636802,630000,2950,3,4,1670,SINGLE_FAMILY,111,Zip_91350,13.36421405,13.3534751,7.989560449,377.245509
874346,880000,3750,3,3,3427,SINGLE_FAMILY,110,Zip_91354,13.68123146,13.68767719,8.229511119,256.7843595
519512,585000,2900,3,3,1517,SINGLE_FAMILY,110,Zip_91354,13.16064519,13.27936713,7.972466016,385.629532
512196,510000,3200,3,3,1517,CONDO,110,Zip_91354,13.14646264,13.142166,8.070906089,336.1898484
805884,835000,3250,3,5,2562,SINGLE_FAMILY,110,Zip_91354,13.59969509,13.635187,8.086410275,325.9172521
712904,695000,3500,3,3,1995,SINGLE_FAMILY,110,Zip_91354,13.47710205,13.45166712,8.160518247,348.3709273
1309646,1299000,4400,5,5,3762,SINGLE_FAMILY,110,Zip_91354,14.08526743,14.0771053,8.38935982,345.2950558
540396,540000,2800,3,3,1440,CONDO,110,Zip_91354,13.20005748,13.19932442,7.937374696,375
1147353,1230000,4200,5,5,3959,SINGLE_FAMILY,110,Zip_91354,13.95296811,14.02252473,8.342839804,310.6845163
791355,816000,3600,3,5,2362,SINGLE_FAMILY,111,Zip_91390,13.58150195,13.61216963,8.188689124,345.4699407
855043,847000,3909,3,4,3437,SINGLE_FAMILY,110,Zip_91354,13.65890704,13.64945597,8.271036866,246.4358452
879960,870000,3500,3,4,3189,SINGLE_FAMILY,110,Zip_91354,13.68763173,13.67624849,8.160518247,272.812794
643022,635000,2950,3,3,1592,SINGLE_FAMILY,111,Zip_91390,13.37393422,13.36138028,7.989560449,398.8693467
607580,600000,3300,3,3,2090,TOWNHOUSE,110,Zip_91354,13.31723913,13.30468493,8.101677747,287.0813397
655961,600000,3150,3,3,2090,TOWNHOUSE,110,Zip_91354,13.39385661,13.30468493,8.055157732,287.0813397
1518951,1500000,4800,4,5,3810,SINGLE_FAMILY,111,Zip_91390,14.23353052,14.22097567,8.476371197,393.7007874
582429,575000,3600,3,4,1960,TOWNHOUSE,110,Zip_91354,13.27496257,13.26212532,8.188689124,293.3673469
891370,880000,3800,3,5,2784,SINGLE_FAMILY,110,Zip_91354,13.70051488,13.68767719,8.242756346,316.091954
604018,645000,3200,3,4,1941,SINGLE_FAMILY,110,Zip_91354,13.31135928,13.3770056,8.070906089,332.3029366
699112,690000,3450,3,2,2430,SINGLE_FAMILY,110,Zip_91354,13.45756624,13.44444688,8.14612951,283.9506173
653518,645000,3200,3,3,1941,CONDO,110,Zip_91354,13.39012536,13.3770056,8.070906089,332.3029366
492175,485000,2450,3,2,910,CONDO,110,Zip_91354,13.10658962,13.09190417,7.803843304,532.967033
901251,889000,3300,3,4,2815,SINGLE_FAMILY,110,Zip_91354,13.71153908,13.69785251,8.101677747,315.8081705
760980,750000,3400,3,4,2371,SINGLE_FAMILY,110,Zip_91354,13.54236236,13.52782849,8.131530711,316.3222269
639223,630000,3200,3,3,1962,SINGLE_FAMILY,110,Zip_91354,13.36800866,13.3534751,8.070906089,321.1009174
1050153,1035000,3800,6,6,3595,SINGLE_FAMILY,110,Zip_91354,13.86444643,13.84991198,8.242756346,287.8998609
791868,780000,3600,3,4,2680,SINGLE_FAMILY,110,Zip_91354,13.58214999,13.5670492,8.188689124,291.0447761
625241,615000,3500,3,4,1940,TOWNHOUSE,110,Zip_91354,13.34589245,13.32937755,8.160518247,317.0103093
670732,659000,3200,3,3,2021,SINGLE_FAMILY,110,Zip_91354,13.41612493,13.39847881,8.070906089,326.0761999
711042,699000,3450,3,2,2287,SINGLE_FAMILY,110,Zip_91354,13.47448678,13.45740602,8.14612951,305.6405772
554546,545000,2900,3,3,1346,TOWNHOUSE,110,Zip_91354,13.22590504,13.20854107,7.972466016,404.9034175
829275,815000,3600,3,4,2796,SINGLE_FAMILY,110,Zip_91354,13.6283071,13.61094339,8.188689124,291.4878398
722235,709000,3300,3,4,2152,SINGLE_FAMILY,110,Zip_91354,13.49010585,13.47161081,8.101677747,329.4609665
820027,805000,3400,3,5,2906,SINGLE_FAMILY,110,Zip_91354,13.61709255,13.59859756,8.131530711,277.0130764
540046,530000,2900,3,3,1500,TOWNHOUSE,110,Zip_91354,13.1994096,13.18063229,7.972466016,353.3333333
560425,550000,3200,3,3,1660,TOWNHOUSE,110,Zip_91354,13.2364507,13.21767356,8.070906089,331.3253012
769746,755000,3395,3,4,2410,SINGLE_FAMILY,110,Zip_91354,13.55381587,13.53447303,8.13005904,313.2780083
602700,589999,3125,3,3,1730,TOWNHOUSE,110,Zip_91354,13.30917484,13.28787612,8.047189562,341.0398844
570784,585000,3150,3,3,1920,SINGLE_FAMILY,110,Zip_91354,13.25476613,13.27936713,8.055157732,304.6875
480248,470000,2600,3,2,1240,TOWNHOUSE,110,Zip_91354,13.08205792,13.06048797,7.863266724,379.0322581
772733,755000,3500,4,4,2877,SINGLE_FAMILY,110,Zip_91354,13.55768886,13.53447303,8.160518247,262.4261383
900669,880000,4325,3,4,3708,SINGLE_FAMILY,110,Zip_91354,13.7108931,13.68767719,8.372167419,237.3247033
779130,760000,3450,3,4,2351,SINGLE_FAMILY,110,Zip_91354,13.56593319,13.54107371,8.14612951,323.266695
1189199,1160000,2800,6,6,3595,SINGLE_FAMILY,110,Zip_91354,13.98879053,13.96393056,7.937374696,322.6703755
794726,775000,3400,3,4,2236,SINGLE_FAMILY,110,Zip_91354,13.58575268,13.56061831,8.131530711,346.6010733
912653,890000,3400,3,5,3363,SINGLE_FAMILY,110,Zip_91354,13.72411102,13.69897674,8.131530711,264.6446625
771140,752000,3450,3,4,2477,SINGLE_FAMILY,110,Zip_91354,13.55562522,13.5304916,8.14612951,303.5930561
1063826,1036000,4325,5,5,3572,SINGLE_FAMILY,110,Zip_91354,13.8773824,13.8508777,8.372167419,290.0335946
1104781,1075000,3250,6,6,3595,SINGLE_FAMILY,110,Zip_91354,13.91515768,13.88783122,8.086410275,299.0264256
576145,560000,3000,3,3,1660,TOWNHOUSE,110,Zip_91354,13.26411464,13.23569206,8.006367568,337.3493976
936749,910000,4325,4,5,3747,SINGLE_FAMILY,110,Zip_91354,13.75017065,13.72119988,8.372167419,242.8609554
1598183,1550000,3825,5,5,3762,SINGLE_FAMILY,110,Zip_91354,14.28437792,14.25376549,8.249313746,412.0148857
453801,440000,2675,3,2,1440,TOWNHOUSE,110,Zip_91354,13.02541405,12.99453001,7.891704659,305.5555556
794370,770000,3500,3,4,2296,SINGLE_FAMILY,110,Zip_91354,13.58530463,13.55414579,8.160518247,335.3658537
1136056,1100000,4325,5,4,4451,SINGLE_FAMILY,110,Zip_91354,13.94307317,13.91082074,8.372167419,247.1354752
1136056,1100000,4800,5,4,4451,SINGLE_FAMILY,110,Zip_91354,13.94307317,13.91082074,8.476371197,247.1354752
1215507,1175000,3400,3,5,3363,SINGLE_FAMILY,110,Zip_91354,14.01067183,13.97677871,8.131530711,349.3904252
544586,525000,2800,3,3,1440,TOWNHOUSE,110,Zip_91354,13.20778115,13.17115354,7.937374696,364.5833333
1037591,1000000,4800,5,5,4086,SINGLE_FAMILY,110,Zip_91354,13.85241224,13.81551056,8.476371197,244.7381302
935514,900000,4200,3,4,3708,SINGLE_FAMILY,110,Zip_91354,13.74885139,13.71015004,8.342839804,242.7184466
888738,855000,3500,3,4,3189,SINGLE_FAMILY,110,Zip_91354,13.69755776,13.65885675,8.160518247,268.1091251
644957,620000,3230,3,3,1900,SINGLE_FAMILY,110,Zip_91354,13.37693893,13.33747476,8.080237416,326.3157895
561880,540000,2800,3,3,1440,TOWNHOUSE,110,Zip_91354,13.23904358,13.19932442,7.937374696,375
697680,670000,3500,3,4,1993,SINGLE_FAMILY,110,Zip_91354,13.45551582,13.41503299,8.160518247,336.1766182
947595,910000,3300,3,5,3363,SINGLE_FAMILY,110,Zip_91354,13.76168247,13.72119988,8.101677747,270.5917336
620370,595000,3200,3,3,1742,SINGLE_FAMILY,110,Zip_91354,13.33807135,13.29631668,8.070906089,341.5614237
1720793,1650000,9000,5,5,4800,SINGLE_FAMILY,110,Zip_91354,14.35829579,14.31628585,9.104979856,343.75
791944,785000,3500,3,4,2440,SINGLE_FAMILY,105,Zip_91384,13.58224596,13.573439,8.160518247,321.7213115
570006,415000,3100,3,4,1705,SINGLE_FAMILY,105,Zip_91384,13.25340217,12.9360338,8.03915739,243.4017595
656943,646000,3200,3,4,1621,SINGLE_FAMILY,105,Zip_91384,13.39535254,13.37855478,8.070906089,398.5194324
772655,760000,3435,3,4,2670,SINGLE_FAMILY,105,Zip_91384,13.55758791,13.54107371,8.141772205,284.6441948
601183,590000,2900,2,3,1260,SINGLE_FAMILY,105,Zip_91384,13.30665466,13.28787782,7.972466016,468.2539683
632999,620000,3100,3,4,1621,SINGLE_FAMILY,105,Zip_91384,13.35822412,13.33747476,8.03915739,382.4799506
587055,575000,3200,3,4,1705,SINGLE_FAMILY,105,Zip_91384,13.28287379,13.26212532,8.070906089,337.2434018
735642,738500,3450,3,4,2817,SINGLE_FAMILY,105,Zip_91384,13.50849887,13.51237638,8.14612951,262.1583245
722350,705000,3400,3,4,2239,SINGLE_FAMILY,105,Zip_91384,13.49026506,13.46595308,8.131530711,314.872711
820587,800000,3950,4,5,3882,SINGLE_FAMILY,105,Zip_91384,13.61777522,13.59236701,8.281470858,206.0793405
574883,560000,2700,3,3,1368,SINGLE_FAMILY,105,Zip_91384,13.26192182,13.23569206,7.901007052,409.3567251
549369,535000,2950,2,2,1284,SINGLE_FAMILY,105,Zip_91384,13.21652563,13.19002203,7.989560449,416.6666667
682861,665000,3395,3,4,1973,SINGLE_FAMILY,105,Zip_91384,13.4340466,13.40754232,8.13005904,337.0501774
596768,581000,3095,2,3,1265,SINGLE_FAMILY,105,Zip_91384,13.29928371,13.27250604,8.037543185,459.2885375
616453,600000,3100,3,4,1642,SINGLE_FAMILY,105,Zip_91384,13.33173736,13.30468493,8.03915739,365.408039
598061,599900,2950,2,3,1284,SINGLE_FAMILY,105,Zip_91384,13.30144803,13.30451825,7.989560449,467.211838
725127,705000,3500,3,4,2230,SINGLE_FAMILY,105,Zip_91384,13.49410209,13.46595308,8.160518247,316.1434978
607509,590000,3100,2,3,1480,SINGLE_FAMILY,105,Zip_91384,13.31712227,13.28787782,8.03915739,398.6486486
670205,650000,3000,3,4,1620,SINGLE_FAMILY,105,Zip_91384,13.41533891,13.38472764,8.006367568,401.2345679
598029,580000,3100,2,2,1284,SINGLE_FAMILY,105,Zip_91384,13.30139453,13.27078338,8.03915739,451.7133956
701138,680000,3500,3,4,2440,SINGLE_FAMILY,105,Zip_91384,13.46046001,13.42984808,8.160518247,278.6885246
551353,534000,2615,2,2,1028,SINGLE_FAMILY,105,Zip_91384,13.22013054,13.18815112,7.869019376,519.4552529
586729,510000,3200,3,3,1861,CONDO,105,Zip_91384,13.28231832,13.142166,8.070906089,274.0462117
661159,640000,3300,3,4,1621,SINGLE_FAMILY,105,Zip_91384,13.40174963,13.36922346,8.101677747,394.8180136
672408,650000,3200,3,4,1621,SINGLE_FAMILY,105,Zip_91384,13.41862058,13.38472764,8.070906089,400.987045
606492,585000,3000,2,3,1480,SINGLE_FAMILY,105,Zip_91384,13.31544682,13.27936713,8.006367568,395.2702703
684248,660000,3100,3,4,1758,SINGLE_FAMILY,105,Zip_91384,13.4360757,13.39999511,8.03915739,375.4266212
638631,616000,2950,3,3,1522,SINGLE_FAMILY,105,Zip_91384,13.3670821,13.33100224,7.989560449,404.7306176
546511,527000,2600,2,2,1028,SINGLE_FAMILY,105,Zip_91384,13.21130971,13.17495583,7.863266724,512.6459144
653682,630000,3300,3,3,2282,SINGLE_FAMILY,105,Zip_91384,13.39037627,13.3534751,8.101677747,276.0736196
773610,745000,3300,3,4,2870,SINGLE_FAMILY,105,Zip_91384,13.55882315,13.5211395,8.101677747,259.5818815
557150,536000,3100,3,4,1705,SINGLE_FAMILY,105,Zip_91384,13.23058978,13.19188944,8.03915739,314.3695015
610940,587000,2995,3,3,1638,SINGLE_FAMILY,105,Zip_91384,13.32275403,13.2827801,8.004699511,358.3638584
703781,675000,3250,3,4,1621,SINGLE_FAMILY,105,Zip_91384,13.46422251,13.42246797,8.086410275,416.4096237
570006,546000,3195,3,4,1705,SINGLE_FAMILY,105,Zip_91384,13.25340217,13.21037425,8.069342367,320.2346041
931258,890000,3600,4,6,3556,SINGLE_FAMILY,105,Zip_91384,13.74429164,13.69897674,8.188689124,250.2812148
805898,770000,3500,3,4,2422,SINGLE_FAMILY,105,Zip_91384,13.59971246,13.55414579,8.160518247,317.9190751
1377572,1360000,8000,5,5,4129,SINGLE_FAMILY,129,Zip_91381,14.13583309,14.12299526,8.987196821,329.3775733
1232788,1215000,5800,5,5,3728,SINGLE_FAMILY,129,Zip_91381,14.02478883,14.01025463,8.665613197,325.9120172
937969,920000,3600,3,4,2365,SINGLE_FAMILY,129,Zip_91381,13.75147218,13.73212895,8.188689124,389.0063425
1631251,1600000,8600,6,4,4171,SINGLE_FAMILY,129,Zip_91381,14.30485776,14.28551419,9.059517482,383.6010549
1901252,1850000,8950,6,5,4631,SINGLE_FAMILY,129,Zip_91381,14.45802317,14.4306962,9.099408811,399.4817534
1548744,1499900,8500,6,5,4631,SINGLE_FAMILY,129,Zip_91381,14.25295484,14.220909,9.047821442,323.8825308
987113,955000,4200,4,5,3252,SINGLE_FAMILY,129,Zip_91381,13.8025398,13.76946662,8.342839804,293.6654367
1248940,1200000,5500,4,4,3382,SINGLE_FAMILY,129,Zip_91381,14.03780575,13.99783211,8.612503371,354.8196334
1196597,1150000,5500,5,5,3504,SINGLE_FAMILY,129,Zip_91381,13.99499225,13.9552725,8.612503371,328.196347
1745533,1675000,7500,5,5,4172,SINGLE_FAMILY,129,Zip_91381,14.37257051,14.33132372,8.9226583,401.4860978
1435820,1375000,5100,5,5,3960,SINGLE_FAMILY,129,Zip_91381,14.17724667,14.13396429,8.536995819,347.2222222
1164529,1150000,5750,5,5,3562,SINGLE_FAMILY,129,Zip_91381,13.96782727,13.9552725,8.656955134,322.8523302
1403377,1380000,8500,5,5,4124,SINGLE_FAMILY,129,Zip_91381,14.15439203,14.13759406,9.047821442,334.6265761
940669,925000,4400,3,4,3174,SINGLE_FAMILY,129,Zip_91381,13.7543466,13.73754902,8.38935982,291.4303718
913936,875000,4500,3,4,2752,SINGLE_FAMILY,129,Zip_91381,13.72551583,13.68197917,8.411832676,317.9505814
988669,980000,3850,3,5,2916,SINGLE_FAMILY,129,Zip_91381,13.80411487,13.79530785,8.255828427,336.0768176
1066468,1049000,4595,4,4,3676,SINGLE_FAMILY,129,Zip_91381,13.87986281,13.86334789,8.432724035,285.3645267
1256132,1230000,5950,4,4,3660,SINGLE_FAMILY,129,Zip_91381,14.04354772,14.02252473,8.691146499,336.0655738
1357608,1325000,5995,5,5,3773,SINGLE_FAMILY,129,Zip_91381,14.12123489,14.09692302,8.698681067,351.1794328
1117538,1080000,5350,4,5,3551,SINGLE_FAMILY,129,Zip_91381,13.92663861,13.8924716,8.58485184,304.139679
1229964,1188000,5750,4,6,3694,SINGLE_FAMILY,129,Zip_91381,14.02249546,13.98778178,8.656955134,321.6025988
901717,869991,4500,3,4,3415,SINGLE_FAMILY,129,Zip_91381,13.712056,13.67623815,8.411832676,254.7557833
965714,930000,4100,3,5,2968,SINGLE_FAMILY,129,Zip_91381,13.780623,13.74293987,8.318742253,313.3423181
952559,915000,4325,3,4,2968,SINGLE_FAMILY,129,Zip_91381,13.76690733,13.72667934,8.372167419,308.2884097
1042374,1000000,4200,3,5,3119,SINGLE_FAMILY,129,Zip_91381,13.85701136,13.81551056,8.342839804,320.6155819
1042374,1000000,4325,3,5,3172,SINGLE_FAMILY,129,Zip_91381,13.85701136,13.81551056,8.372167419,315.258512
1049187,1005000,4325,3,4,3463,SINGLE_FAMILY,129,Zip_91381,13.86352614,13.8204981,8.372167419,290.2107999
939809,900000,3600,4,5,2968,SINGLE_FAMILY,129,Zip_91381,13.75343194,13.71015004,8.188689124,303.2345013
784571,750000,3600,2,3,2031,SINGLE_FAMILY,129,Zip_91381,13.57289235,13.52782849,8.188689124,369.2762186
1046094,1000000,4995,4,4,3449,SINGLE_FAMILY,129,Zip_91381,13.86057379,13.81551056,8.516192691,289.9391128
1000530,955000,5500,4,5,3732,SINGLE_FAMILY,129,Zip_91381,13.81604042,13.76946662,8.612503371,255.8949625
1137014,1085000,4325,4,5,3694,SINGLE_FAMILY,129,Zip_91381,13.94391609,13.89709054,8.372167419,293.7195452
1036545,1035000,4500,3,4,3366,SINGLE_FAMILY,129,Zip_91381,13.85140363,13.84991198,8.411832676,307.486631
1490208,1480000,5800,4,6,3510,SINGLE_FAMILY,129,Zip_91381,14.21442627,14.20755265,8.665613197,421.6524217
536999,530000,2995,2,3,1560,TOWNHOUSE,129,Zip_91381,13.19375151,13.18063229,8.004699511,339.7435897
673837,660000,3300,3,3,1948,SINGLE_FAMILY,129,Zip_91381,13.42074352,13.39999511,8.101677747,338.8090349
1487314,1450000,6900,3,6,4394,SINGLE_FAMILY,129,Zip_91381,14.21248237,14.18707411,8.839276691,329.9954483
1511714,1475000,7500,4,5,4233,SINGLE_FAMILY,129,Zip_91381,14.22875466,14.20416855,8.9226583,348.4526341
1124411,1095000,4275,5,5,3343,SINGLE_FAMILY,129,Zip_91381,13.9327699,13.90626492,8.360539381,327.5501047
895574,870000,4200,3,4,2773,SINGLE_FAMILY,129,Zip_91381,13.70522013,13.67624849,8.342839804,313.7396322
893109,865000,3800,2,3,2041,SINGLE_FAMILY,129,Zip_91381,13.70246391,13.67048479,8.242756346,423.8118569
1747286,1475000,8500,6,6,4730,SINGLE_FAMILY,129,Zip_91381,14.37357428,14.20416855,9.047821442,311.8393235
828776,800500,3700,3,4,2591,SINGLE_FAMILY,129,Zip_91381,13.62770519,13.59299181,8.216088099,308.9540718
1464894,1410000,6800,3,5,4109,SINGLE_FAMILY,129,Zip_91381,14.19729344,14.15910026,8.824677891,343.1491847
982040,945000,4000,5,5,3229,SINGLE_FAMILY,129,Zip_91381,13.79738732,13.75894021,8.29404964,292.6602663
538738,515000,2950,2,3,1510,TOWNHOUSE,129,Zip_91381,13.19698465,13.15192218,7.989560449,341.0596026
1020456,975000,4500,5,4,3324,SINGLE_FAMILY,129,Zip_91381,13.83576014,13.79019275,8.411832676,293.3212996
850114,810000,3909,3,5,2820,SINGLE_FAMILY,129,Zip_91381,13.65312574,13.60478953,8.271036866,287.2340426
685511,653000,3460,3,4,3339,SINGLE_FAMILY,129,Zip_91381,13.43791982,13.38933241,8.149023868,195.5675352
953762,939900,4325,4,7,3642,SINGLE_FAMILY,120,Zip_91321,13.76816944,13.75352877,8.372167419,258.0724876
658369,630000,3200,3,5,2269,SINGLE_FAMILY,120,Zip_91321,13.39752084,13.3534751,8.070906089,277.6553548
943997,899000,3500,3,5,2930,SINGLE_FAMILY,120,Zip_91321,13.75787827,13.70903831,8.160518247,306.8259386
789269,810000,3500,3,4,2284,SINGLE_FAMILY,104,Zip_91342,13.57886248,13.60478953,8.160518247,354.6409807
391753,355000,2300,3,2,1078,CONDO,104,Zip_91342,12.87838682,12.77987307,7.740664402,329.3135436
1894507,1600000,8000,6,5,5065,SINGLE_FAMILY,120,Zip_91321,14.4544692,14.28551419,8.987196821,315.893386
652556,651000,2950,2,3,1244,SINGLE_FAMILY,104,Zip_91342,13.38865224,13.38626492,7.989560449,523.3118971
573034,565050,3100,3,2,1990,CONDO,104,Zip_91342,13.25870033,13.2446695,8.03915739,283.9447236
752918,815000,3500,2,3,1500,SINGLE_FAMILY,120,Zip_91321,13.5317116,13.61094339,8.160518247,543.3333333
445345,409000,2750,3,3,1423,TOWNHOUSE,104,Zip_91342,13.00660454,12.92147044,7.919356191,287.4209417
803185,800000,2053,3,4,1681,SINGLE_FAMILY,104,Zip_91342,13.59634035,13.59236701,7.627057417,475.9071981
523249,520000,2995,2,2,1610,CONDO,104,Zip_91342,13.16781273,13.16158409,8.004699511,322.9813665
668859,680000,3200,3,4,2126,SINGLE_FAMILY,104,Zip_91342,13.41332855,13.42984808,8.070906089,319.8494826
308260,323000,1998,2,2,788,CONDO,104,Zip_91342,12.63869886,12.6854076,7.599901959,409.8984772
597424,460000,2750,2,3,1101,SINGLE_FAMILY,104,Zip_91342,13.30038236,13.03898177,7.919356191,417.8019982
671008,550000,3145,2,4,1425,SINGLE_FAMILY,104,Zip_91342,13.41653634,13.21767356,8.053569169,385.9649123
768701,760000,2950,2,3,1717,SINGLE_FAMILY,120,Zip_91321,13.55245736,13.54107371,7.989560449,442.6324985
528987,523000,2900,3,3,1530,TOWNHOUSE,104,Zip_91342,13.17871914,13.16733674,7.972466016,341.8300654
670231,660000,3200,2,3,1512,SINGLE_FAMILY,104,Zip_91342,13.41537771,13.39999511,8.070906089,436.5079365
521506,515000,2900,3,3,1500,TOWNHOUSE,104,Zip_91342,13.16447606,13.15192218,7.972466016,343.3333333
678656,670000,3100,3,5,2204,SINGLE_FAMILY,104,Zip_91342,13.42786965,13.41503299,8.03915739,303.9927405
552041,545000,3100,3,3,1660,TOWNHOUSE,104,Zip_91342,13.2213776,13.20854107,8.03915739,328.313253
552197,545000,3200,3,3,1950,CONDO,104,Zip_91342,13.22166015,13.20854107,8.070906089,279.4871795
339424,335000,2700,3,3,1266,CONDO,104,Zip_91342,12.73500534,12.72188581,7.901007052,264.6129542
1165517,1150000,3500,4,5,3152,SINGLE_FAMILY,104,Zip_91342,13.96867532,13.9552725,8.160518247,364.8477157
363437,355000,2400,3,2,1159,TOWNHOUSE,104,Zip_91342,12.80336125,12.77987307,7.783224016,306.2985332
436295,430000,2700,3,3,1410,CONDO,104,Zip_91342,12.9860739,12.97154049,7.901007052,304.964539
335941,331000,2100,2,2,865,TOWNHOUSE,104,Zip_91342,12.72469083,12.70987365,7.649692624,382.6589595
477151,470000,2750,3,3,1466,TOWNHOUSE,104,Zip_91342,13.07558828,13.06048797,7.919356191,320.6002729
432604,426000,2695,3,3,1355,CONDO,104,Zip_91342,12.97757804,12.96219463,7.899153483,314.3911439
991236,975000,4000,3,4,2272,SINGLE_FAMILY,120,Zip_91321,13.80670793,13.79019275,8.29404964,429.1373239
546096,537000,3045,3,3,1660,CONDO,104,Zip_91342,13.21055006,13.19375337,8.02125618,323.4939759
349007,343000,2095,1.5,2,913,APARTMENT,120,Zip_91321,12.76284726,12.74548573,7.647308832,375.6845564
661572,650000,2950,2,4,1706,SINGLE_FAMILY,104,Zip_91342,13.4023741,13.38472764,7.989560449,381.0082063
616642,605000,2400,2,2,880,SINGLE_FAMILY,104,Zip_91342,13.33204391,13.31298374,7.783224016,687.5
857212,921100,4000,3,4,2448,SINGLE_FAMILY,120,Zip_91344,13.66144054,13.73332389,8.29404964,376.2663399
825934,700000,3435,3,3,2006,SINGLE_FAMILY,104,Zip_91342,13.62427015,13.45883561,8.141772205,348.9531406
578761,560000,2900,2,3,1148,SINGLE_FAMILY,104,Zip_91342,13.26864489,13.23569206,7.972466016,487.804878
629242,772500,3400,1,3,1045,SINGLE_FAMILY,104,Zip_91342,13.3522712,13.55738729,8.131530711,739.2344498
617624,772500,3200,2,3,1449,SINGLE_FAMILY,104,Zip_91342,13.33363514,13.55738729,8.070906089,533.126294
505724,500000,2800,2,4,1506,CONDO,104,Zip_91342,13.13374634,13.12236338,7.937374696,332.0053121
423544,433000,2700,3,3,1246,TOWNHOUSE,104,Zip_91342,12.95641268,12.97849301,7.901007052,347.5120385
712614,755000,3125,2,4,1554,SINGLE_FAMILY,104,Zip_91342,13.47669518,13.53447303,8.047189562,485.8429858
726315,760000,3100,2,3,1622,SINGLE_FAMILY,104,Zip_91342,13.49573908,13.54107371,8.03915739,468.5573366
701141,750000,3100,2,3,1596,SINGLE_FAMILY,104,Zip_91342,13.46046429,13.52782849,8.03915739,469.924812
882787,950000,3800,2,3,2062,SINGLE_FAMILY,120,Zip_91344,13.69083923,13.76421726,8.242756346,460.7177498
275424,271500,1950,2,2,789,CONDO,104,Zip_91342,12.52606701,12.51171742,7.575584652,344.1064639
1135412,1225000,4200,3,4,2669,SINGLE_FAMILY,120,Zip_91344,13.94250614,14.0184514,8.342839804,458.9733983
887542,970000,3800,3,4,2288,SINGLE_FAMILY,120,Zip_91344,13.69621112,13.78505135,8.242756346,423.951049
622268,620000,2795,2,3,1102,SINGLE_FAMILY,104,Zip_91340,13.34112615,13.33747476,7.935587386,562.6134301
622669,620000,3100,2,4,1242,SINGLE_FAMILY,104,Zip_91342,13.34177036,13.33747476,8.03915739,499.194847
312592,330000,2100,1,3,860,CONDO,104,Zip_91342,12.6526541,12.70684793,7.649692624,383.7209302
566566,575000,1995,4,4,1749,TOWNHOUSE,104,Zip_91342,13.24734886,13.26212532,7.598399329,328.759291
